review_id,content,sentiment_label,sentiment_score,bank,themes,spacy_keywords,processed_text
470,AGA B Girja Miss language of admin Afaan oromo & other Itoophiyaa languages,negative,-0.125,Bank of Abyssinia,['Other'],"['language', 'admin']",aga b girja miss language admin afaan oromo itoophiyaa language
471,"I downloaded the app for the first time while reading other customers reviews and as soon as i installed and opened the app it closes back automatically, what unserious bank, now i uninstalled the app immediately",neutral,0.041666666666666664,Bank of Abyssinia,['Other'],"['app', 'time', 'read', 'customer', 'review', 'instal', 'open', 'app', 'close', 'unserious', 'bank']",download app time read customer review soon instal open app close automatically unserious bank uninstalle app immediately
472,It has good features but sometimes it doesn't work...0,positive,0.7,Bank of Abyssinia,['Feature Requests'],"['good', 'feature', 'work']",good feature work
473,Very poor proformance,negative,-0.52,Bank of Abyssinia,['Other'],"['poor', 'proformance']",poor proformance
474,It's not opening. Really frustrating,negative,-0.4,Bank of Abyssinia,['Other'],"['open', 'frustrating']",open frustrating
475,Verry Amazing App from all IB,positive,0.6000000000000001,Bank of Abyssinia,['Other'],"['verry', 'amazing', 'app', 'ib']",verry amazing app ib
476,Not working on this days,neutral,0.0,Bank of Abyssinia,['Other'],"['work', 'day']",work day
477,Thank you BoA,neutral,0.0,Bank of Abyssinia,['Other'],"['thank', 'boa']",thank boa
478,best banking app in the wworld,positive,1.0,Bank of Abyssinia,['Other'],"['good', 'banking', 'app', 'wworld']",good banking app wworld
479,Nice app and it's easy to use,positive,0.5166666666666666,Bank of Abyssinia,['Other'],"['nice', 'app', 'easy', 'use']",nice app easy use
480,"please add language in the apps setting(amharic afan oromo, tigniya,and others) sometimes bank to bank transfer is not available through time and even if if it is available not reachable…it is serious issue!",negative,-0.0722222222222222,Bank of Abyssinia,"['Transaction Performance', 'Feature Requests']","['add', 'language', 'app', 'transfer', 'available', 'time', 'available', 'reachable', 'issue']",add language app afan oromo tigniya bank bank transfer available time available reachable issue
481,This is help full i like ittttt,positive,0.35,Bank of Abyssinia,['Customer Support'],"['help', 'ittttt']",help like ittttt
482,The is not functional at all?,neutral,0.0,Bank of Abyssinia,['Other'],['functional'],functional
483,Best bank,positive,1.0,Bank of Abyssinia,['Other'],"['good', 'bank']",good bank
484,Make it easy and convienient to use and perfect for all to high prefrence and choice.,positive,0.5311111111111111,Bank of Abyssinia,['Other'],"['convienient', 'use', 'perfect', 'high', 'prefrence', 'choice']",easy convienient use perfect high prefrence choice
485,I have been using this app for two years.It is amazing.,positive,0.6000000000000001,Bank of Abyssinia,['Other'],"['app', 'year', 'amazing']",app year amazing
486,Sad experience,negative,-0.5,Bank of Abyssinia,['Other'],"['sad', 'experience']",sad experience
487,Always do update and that is annoying,negative,-0.8,Bank of Abyssinia,['Feature Requests'],"['update', 'annoying']",update annoying
488,"Best app, somehow waiting a few minutes",positive,0.4,Bank of Abyssinia,['Other'],"['good', 'wait', 'minute']",good app wait minute
489,I can't dijitalize my atm in the apollo app on my phone,neutral,0.0,Bank of Abyssinia,['Other'],['phone'],dijitalize atm apollo app phone
490,Whenever I try to sign in app close please fixed it out,positive,0.1,Bank of Abyssinia,['Other'],"['try', 'sign', 'app', 'close', 'fix']",try sign app close fix
491,Beter,neutral,0.0,Bank of Abyssinia,['Other'],['beter'],beter
492,በጣም የሚያስጠላ አፕ በጣም የወረደ ዜሮ ነው የምሰጠው ዘሮ It's not App it's very slow ehhhh. Why don't you upgrade the app???? It's always zero,negative,-0.39000000000000007,Bank of Abyssinia,['Transaction Performance'],"['slow', 'ehhhh', 'upgrade', 'app']",በጣም የሚያስጠላ አፕ በጣም የወረደ ዜሮ ነው የምሰጠው ዘሮ app slow ehhhh upgrade app zero
493,Aadan Axmed Barkhadle,neutral,0.0,Bank of Abyssinia,['Other'],"['axme', 'barkhadle']",aadan axmed barkhadle
494,Horrible customer service and app crashes Horrible!!,negative,-1.0,Bank of Abyssinia,['Customer Support'],"['horrible', 'customer', 'service', 'app', 'crash', 'horrible']",horrible customer service app crash horrible
495,I love it,positive,0.5,Bank of Abyssinia,['Other'],['love'],love
496,It keeps asking me to turn off developer mode even when dev mode is off. Couldn't use it.,neutral,0.0,Bank of Abyssinia,['Other'],"['ask', 'turn', 'developer', 'mode', 'dev', 'mode', 'use']",keep ask turn developer mode dev mode use
497,Like to much,positive,0.2,Bank of Abyssinia,['Other'],[],like
498,Perfect,positive,1.0,Bank of Abyssinia,['Other'],['perfect'],perfect
499,The best of best,positive,1.0,Bank of Abyssinia,['Other'],"['good', 'good']",good good
500,I was using this app for long time it amazing user friendly UI but the i can't found for get pin button in the app,positive,0.30833333333333335,Bank of Abyssinia,['User Interface & Experience'],"['app', 'long', 'time', 'amazing', 'user', 'friendly', 'ui', 'find', 'button']",app long time amazing user friendly ui find pin button app
501,Fast and suitable for the customers.,positive,0.375,Bank of Abyssinia,['Other'],"['fast', 'suitable', 'customer']",fast suitable customer
502,Good app and helpful,positive,0.7,Bank of Abyssinia,['Other'],"['good', 'app', 'helpful']",good app helpful
503,"I will give only one star, because it faced with multiple of problems. 1. The app is not as fast as the other banks App, for e.g like CBE 2. The App asks repeatedly to switch off developer options, even if it is switched off. 3. Bank of Abyssinia's services are interesting, but they ignored the issues on the App service. 4. Most customers gave a complain on the App, but no one accept their complain to fix the issue. 5. Lastly, I will not recommend the App unless the issue has been solved ASAP!!",positive,0.15357142857142855,Bank of Abyssinia,"['Customer Support', 'Feature Requests']","['face', 'multiple', 'problem', 'app', 'bank', 'ask', 'switch', 'developer', 'option', 'interesting', 'ignore', 'issue', 'app', 'service', 'customer', 'app', 'accept', 'complain', 'fix', 'issue', 'recommend', 'app', 'issue', 'solve', 'asap']",star face multiple problem app fast bank app like cbe app ask repeatedly switch developer option switch bank abyssinia service interesting ignore issue app service customer give complain app accept complain fix issue lastly recommend app issue solve asap
504,By assessing this you can tell Abyssinia bank has no idea what mobile banking is ?,neutral,0.0,Bank of Abyssinia,['Other'],"['mobile', 'banking']",assess tell abyssinia bank idea mobile banking
505,It doesn't work at all.,neutral,0.0,Bank of Abyssinia,['Other'],['work'],work
506,this app is not available,negative,-0.2,Bank of Abyssinia,['Other'],['available'],app available
507,Wow what amazing,positive,0.35000000000000003,Bank of Abyssinia,['Other'],['amazing'],wow amazing
508,በጣም መሻሻል አለበት....... ለ ባንኩ ማይመጥን መተግበርያ ነው ::,neutral,0.0,Bank of Abyssinia,['Other'],['ነው'],በጣም መሻሻል አለበት ለ ባንኩ ማይመጥን መተግበርያ ነው
509,Lemn embi yilal??,neutral,0.0,Bank of Abyssinia,['Other'],[],lemn embi yilal
510,It's useless app downgraded.,negative,-0.5,Bank of Abyssinia,['Other'],"['useless', 'app', 'downgrade']",useless app downgrade
511,Why is not letting me access my account. The whole point of this app is for me to gey access to my account without physically being at the bank. I would give it a zero but a one will suffice to get my point accross.,positive,0.1,Bank of Abyssinia,['Account Access Issues'],"['let', 'access', 'account', 'point', 'app', 'access', 'account', 'suffice', 'point']",let access account point app gey access account physically bank zero suffice point accross
512,When are you going to get rid of this and have a real app that works? By far the worst mobile banking app.,negative,-0.2333333333333333,Bank of Abyssinia,['Other'],"['rid', 'real', 'app', 'work', 'bad', 'mobile', 'banking', 'app']",go rid real app work far bad mobile banking app
513,Not that much bad,negative,-0.6999999999999998,Bank of Abyssinia,['Other'],['bad'],bad
514,Fine,positive,0.4166666666666667,Bank of Abyssinia,['Other'],['fine'],fine
515,The dirtiest application ever seen...,neutral,0.0,Bank of Abyssinia,['Other'],"['dirty', 'application']",dirty application see
516,Nic ap,neutral,0.0,Bank of Abyssinia,['Other'],[],nic ap
517,The forest app ever,neutral,0.0,Bank of Abyssinia,['Other'],[],forest app
518,"I love BoA more than anyone but they are cursed when it comed to mobile banking. Even though this ine is hetter it still s*cks! It will ask me to turn off developer options other wise it won't work! I use CBE, Awash birr, tekebirr, Dashen bank and others but non of them asked me this, why only BoA? Please improve your mobile banking, be competitive!",positive,0.375,Bank of Abyssinia,['Feature Requests'],"['love', 'curse', 'come', 'mobile', 'banking', 'ine', 'hetter', 'ask', 'turn', 'developer', 'option', 'wise', 'work', 'use', 'awash', 'ask', 'improve', 'mobile', 'banking', 'competitive']",love boa curse come mobile banking ine hetter ask turn developer option wise will work use cbe awash birr tekebirr dashen bank non ask boa improve mobile banking competitive
519,Bank of abissena,neutral,0.0,Bank of Abyssinia,['Other'],"['bank', 'abissena']",bank abissena
520,"Easy and sooo simple to use it, also its easy to stole someones money using the app",positive,0.2888888888888889,Bank of Abyssinia,['Other'],"['easy', 'sooo', 'simple', 'use', 'easy', 'stole', 'money', 'app']",easy sooo simple use easy stole someone money app
521,The worst banking app ever. Never works!,negative,-1.0,Bank of Abyssinia,['Other'],"['bad', 'banking', 'app', 'work']",bad banking app work
522,Poorly functioning app,negative,-0.4,Bank of Abyssinia,['Other'],['app'],poorly function app
523,Your system is the worst you should do better😡😡😡😡😡😡,negative,-1.0,Bank of Abyssinia,['Other'],"['system', 'bad']",system bad well
524,It has been a while since you guys started giving the mobile app service but still couldn't get it to work. I'm sure you know that it doesn't work already but not sure if you're lazy or incompetent to fix it. You are losing business because of this. Complacency will have consequences.,negative,-0.0875,Bank of Abyssinia,['Customer Support'],"['guy', 'start', 'mobile', 'app', 'service', 'work', 'know', 'work', 'lazy', 'incompetent', 'fix', 'lose', 'business', 'complacency', 'consequence']",guy start give mobile app service work sure know work sure lazy incompetent fix lose business complacency consequence
525,"This is the best app; many features are awesome, but it should work without the need to turn off the developer options. I'm tired of having to constantly switch the developer options off and on. I've been expressing my struggles about this. I have precious settings enabled in the developer options, and to open the App Boa app, I have to turn them off. Please help us, Abyssinia Bank. I hope you can provide an update soon.",positive,0.37142857142857144,Bank of Abyssinia,['Feature Requests'],"['good', 'app', 'feature', 'awesome', 'work', 'turn', 'developer', 'option', 'tired', 'switch', 'developer', 'option', 'express', 'struggle', 'precious', 'set', 'enable', 'developer', 'option', 'open', 'app', 'turn', 'provide', 'update']",good app feature awesome work need turn developer option tired have constantly switch developer option express struggle precious setting enable developer option open app boa app turn help abyssinia bank hope provide update soon
526,"I’m giving this app one star because there are no options below that. My experience has been incredibly frustrating due to the extremely long loading times, and the app even closes automatically at times. People choose mobile banking for its convenience, but this app is far too time-consuming, making it the worst I’ve used. I hope improvements are made to enhance the user experience.",negative,-0.29500000000000004,Bank of Abyssinia,['Feature Requests'],"['app', 'star', 'option', 'experience', 'frustrating', 'long', 'loading', 'time', 'app', 'close', 'time', 'people', 'choose', 'mobile', 'banking', 'convenience', 'app', 'far', 'time', 'bad', 'hope', 'improvement', 'enhance', 'user', 'experience']",give app star option experience incredibly frustrating extremely long loading time app close automatically time people choose mobile banking convenience app far time consume make bad hope improvement enhance user experience
527,Very unprofessional and mischievous bank in my opinion. I have had several occasions but recently I used Abyssinia Card to withdraw money and it was deducted from my account but despite reporting several times they said they are processing it but I learned yesterday that since it has been 3 months the bank has decided to include it in their income. How absurd. If you can avoid this bank.,negative,-0.06,Bank of Abyssinia,['Other'],"['unprofessional', 'mischievous', 'bank', 'opinion', 'occasion', 'card', 'withdraw', 'money', 'deduct', 'account', 'report', 'time', 'process', 'learn', 'yesterday', 'decide', 'include', 'income', 'absurd', 'avoid', 'bank']",unprofessional mischievous bank opinion occasion recently abyssinia card withdraw money deduct account despite report time say process learn yesterday month bank decide include income absurd avoid bank
528,It doesn't work on my 2 devices A05 and A34 😡,neutral,0.0,Bank of Abyssinia,['Other'],"['work', 'device']",work device
529,My attention is very important because it will be the most difficult time for me,positive,0.17333333333333334,Bank of Abyssinia,['Other'],"['attention', 'important', 'difficult', 'time']",attention important difficult time
530,"I have a worst experience while using this mobile application through out the year. Most of the time it fails to ""Login"" or automatically closed the app. And also it takes so much loading time (5 minutes +) trying to access the internal services. Sometimes also while transferring within and to other bank also fails. So, BOA please fix your app.",negative,-0.19062500000000002,Bank of Abyssinia,"['Account Access Issues', 'Transaction Performance', 'Customer Support']","['bad', 'experience', 'mobile', 'application', 'year', 'time', 'fail', 'login', 'close', 'app', 'loading', 'time', 'minute', 'try', 'access', 'internal', 'service', 'transfer', 'fail', 'boa', 'fix', 'app']",bad experience mobile application year time fail login automatically close app take loading time minute try access internal service transfer bank fail boa fix app
531,I don't know why but your apps start out great then all of a sudden don't work🤷‍♀️,positive,0.4,Bank of Abyssinia,['Other'],"['know', 'app', 'start', 'great', 'sudden', 'work']",know app start great sudden work
532,This application is losing major factions on a daily basis. I can count how many times I have used this app; it is completely useless and disappointing if I am not going to use it in times of need then I don't see the point.,negative,-0.1075,Bank of Abyssinia,['Other'],"['application', 'lose', 'major', 'faction', 'daily', 'basis', 'count', 'time', 'app', 'useless', 'disappointing', 'use', 'time', 'need', 'point']",application lose major faction daily basis count time app completely useless disappointing go use time need point
533,exellent digital transaction of money,neutral,0.0,Bank of Abyssinia,['Transaction Performance'],"['exellent', 'digital', 'transaction', 'money']",exellent digital transaction money
534,The latest update has stopped android 9 phones not to open this App. Never work properly since i started using it.,positive,0.16666666666666666,Bank of Abyssinia,['Feature Requests'],"['update', 'stop', 'android', 'phone', 'open', 'app', 'work', 'start']",late update stop android phone open app work properly start
535,Money,neutral,0.0,Bank of Abyssinia,['Other'],['money'],money
536,It needs more improvment,positive,0.5,Bank of Abyssinia,['Other'],"['need', 'improvment']",need improvment
537,ab,neutral,0.0,Bank of Abyssinia,['Other'],[],ab
538,Ademtahir,neutral,0.0,Bank of Abyssinia,['Other'],['ademtahir'],ademtahir
539,Please this app on my android phone,neutral,0.0,Bank of Abyssinia,['Other'],"['android', 'phone']",app android phone
540,GOAT 🐐 🐐,neutral,0.0,Bank of Abyssinia,['Other'],[],goat
541,"Your app doesn't match your bank, the app is disaster, super slow. Please learn something from tele birr app.",neutral,0.016666666666666635,Bank of Abyssinia,['Transaction Performance'],"['app', 'disaster', 'slow', 'learn']",app match bank app disaster super slow learn tele birr app
542,Fast and reliable,positive,0.2,Bank of Abyssinia,['Other'],['reliable'],fast reliable
543,"The worst app update ever. Why would you include the ""developer option off"" thing here? Why do you care? It is my phone my money, right? That is the reason why I switched to other banks. So either turn it off or everyone will discontinue their business one by one.",negative,-0.27976190476190477,Bank of Abyssinia,['Feature Requests'],"['bad', 'app', 'update', 'include', 'developer', 'option', 'thing', 'care', 'phone', 'money', 'right', 'reason', 'turn', 'discontinue', 'business']",bad app update include developer option thing care phone money right reason switch bank turn discontinue business
544,One of the poorest mobile banking system,neutral,0.0,Bank of Abyssinia,['Other'],"['poor', 'mobile', 'banking', 'system']",poor mobile banking system
545,Oene,neutral,0.0,Bank of Abyssinia,['Other'],[],oene
546,i find it interesting specially in reciept downloading,positive,0.4285714285714286,Bank of Abyssinia,['Other'],"['find', 'interesting', 'reciept', 'download']",find interesting specially reciept download
547,it good,positive,0.7,Bank of Abyssinia,['Other'],['good'],good
548,"This app crashes everytime, please fix it",neutral,0.0,Bank of Abyssinia,['Other'],"['crash', 'everytime', 'fix']",app crash everytime fix
549,አንድ star ራሱ ይበዛበታል። i dont recomend to use this app also the bank,neutral,0.0,Bank of Abyssinia,['Other'],"['recomend', 'use', 'bank']",አንድ star ራሱ not recomend use app bank
550,I need a support the app is not working,neutral,0.0,Bank of Abyssinia,['Customer Support'],"['need', 'support', 'app', 'work']",need support app work
551,Bast bank of ethiopia,neutral,0.0,Bank of Abyssinia,['Other'],['bank'],bast bank ethiopia
552,very slow app. አቢሲኒያን ከሚያክል ባንክ የማይጠበቅ software app. ከቻላችሁ ሙሉ ለሙሉ እንደገና አሰሩት።በጣም ይመራያል ያሳፍራል።ለapp የወጣው ወጭ በሙስና የተበላ ነው የሚመስለው።,negative,-0.39000000000000007,Bank of Abyssinia,['Transaction Performance'],"['slow', 'app', 'አቢሲኒያን']",slow app አቢሲኒያን ከሚያክል ባንክ የማይጠበቅ software app ከቻላችሁ ሙሉ ለሙሉ እንደገና ይመራያል የወጣው ወጭ በሙስና የተበላ ነው
553,"thank you for your social services like, vertual banking, non touch ATM, Cadrless and withdrwal with out passbook...",neutral,0.03333333333333333,Bank of Abyssinia,['Customer Support'],"['thank', 'social', 'service', 'vertual', 'banking', 'touch', 'passbook']",thank social service like vertual banking non touch atm cadrless withdrwal passbook
554,The worst App i have never seen like this before,negative,-1.0,Bank of Abyssinia,['Other'],"['bad', 'app']",bad app see like
555,Wweeeer,neutral,0.0,Bank of Abyssinia,['Other'],['wweeeer'],wweeeer
556,Infinx,neutral,0.0,Bank of Abyssinia,['Other'],['infinx'],infinx
557,Great service,positive,0.8,Bank of Abyssinia,['Customer Support'],"['great', 'service']",great service
558,This app is not available on all android versions and some times it is not functional.,negative,-0.2,Bank of Abyssinia,['Other'],"['available', 'android', 'version', 'time', 'functional']",app available android version time functional
559,senayt Mesfin,neutral,0.0,Bank of Abyssinia,['Other'],"['senayt', 'mesfin']",senayt mesfin
560,Bad app vety bad.,negative,-0.6999999999999998,Bank of Abyssinia,['Other'],"['bad', 'app', 'vety', 'bad']",bad app vety bad
561,Abessnya Banke,neutral,0.0,Bank of Abyssinia,['Other'],[],abessnya banke
562,"The most useless app, I never expected such an irrelevant app from BOA. big shame!",negative,-0.075,Bank of Abyssinia,['Other'],"['useless', 'app', 'expect', 'irrelevant', 'app', 'big', 'shame']",useless app expect irrelevant app boa big shame
563,Professional on banking app,positive,0.1,Bank of Abyssinia,['Other'],['app'],professional bank app
564,Has some nice interface but always freezes or slow to load .App developers please fix this issue.,positive,0.14999999999999997,Bank of Abyssinia,"['Transaction Performance', 'User Interface & Experience']","['nice', 'interface', 'freeze', 'slow', 'load', 'developer', 'fix', 'issue']",nice interface freeze slow load developer fix issue
565,Please try another because this app doesn't feet the need of this generation,neutral,0.0,Bank of Abyssinia,['Other'],"['try', 'app', 'foot', 'need', 'generation']",try app feet need generation
566,Fast transfer,positive,0.2,Bank of Abyssinia,['Transaction Performance'],"['fast', 'transfer']",fast transfer
567,"What's up I can't log in, what's wrong",negative,-0.5,Bank of Abyssinia,['Other'],"['log', 'wrong']",log wrong
568,Amrumehamed,neutral,0.0,Bank of Abyssinia,['Other'],[],amrumehame
569,"Nice to meet you my proud bank in Ethiopia.. I'm a member of this bank, i need to solve my problem of international receiving money for me from my online digital working service's over the world please? I'm working a lot of international money.But i can't get direct in Ethiopia because of don't knowing the legal ways of getting money in Ethiopia please can I get and direct deposit with BoA please 🙏🙏🙏?",positive,0.225,Bank of Abyssinia,['Customer Support'],"['meet', 'proud', 'bank', 'member', 'solve', 'problem', 'international', 'receive', 'money', 'digital', 'work', 'service', 'world', 'work', 'lot', 'international', 'money', 'direct', 'ethiopia', 'know', 'legal', 'way', 'money', 'ethiopia', 'direct', 'deposit', 'boa']",nice meet proud bank ethiopia member bank need solve problem international receive money online digital working service world work lot international money direct ethiopia know legal way get money ethiopia direct deposit boa
570,"Terrible Bank Experience It’s unbelievable that with all the modern technology, this bank still struggles with even basic transactions. The app constantly crashes, services are limited, and every time I try to transfer money or load Telebirr, there’s a huge delay. I have to wait 5 days for failed transactions to be refunded! Even USSD is unreliable. They’ve put me in embarrassing situations countless times, and customer care never fixes anything. I’ve switched banks, and you should too!",negative,-0.1496031746031746,Bank of Abyssinia,"['Transaction Performance', 'Customer Support']","['terrible', 'bank', 'experience', 'unbelievable', 'modern', 'technology', 'bank', 'struggle', 'basic', 'transaction', 'app', 'crash', 'service', 'limit', 'time', 'try', 'transfer', 'money', 'load', 'huge', 'delay', 'wait', 'day', 'fail', 'transaction', 'refund', 'ussd', 'unreliable', 'embarrassing', 'situation', 'countless', 'time', 'customer', 'care', 'switch', 'bank']",terrible bank experience unbelievable modern technology bank struggle basic transaction app constantly crash service limited time try transfer money load telebirr huge delay wait day fail transaction refund ussd unreliable embarrassing situation countless time customer care fix switch bank
571,A painfully slow banking app service. Please don't make it your choice!,negative,-0.37500000000000006,Bank of Abyssinia,"['Transaction Performance', 'Customer Support']","['slow', 'banking', 'app', 'service', 'choice']",painfully slow banking app service choice
572,Best app to me,positive,1.0,Bank of Abyssinia,['Other'],"['good', 'app']",good app
573,Abdulkadir,neutral,0.0,Bank of Abyssinia,['Other'],['abdulkadir'],abdulkadir
574,If it is possible I would gove0 star,neutral,0.0,Bank of Abyssinia,['Other'],"['possible', 'star']",possible star
575,Nise mobile bankig,neutral,0.0,Bank of Abyssinia,['Other'],"['nise', 'mobile', 'bankig']",nise mobile bankig
576,Overall good app but performance needs some improvement also sometimes when using instant other bank transfers it refuses causing to be repeated several times to transfer,positive,0.11499999999999999,Bank of Abyssinia,['Transaction Performance'],"['overall', 'good', 'app', 'performance', 'need', 'improvement', 'instant', 'bank', 'transfer', 'cause', 'repeat', 'time', 'transfer']",overall good app performance need improvement instant bank transfer refuse cause repeat time transfer
577,Just make it work please🤣 this is embarrassing for a bank of your size,neutral,0.0,Bank of Abyssinia,['Other'],"['work', 'embarrass', 'bank', 'size']",work embarrassing bank size
578,Update to the simplest way it requires the developer option on and off why this is,neutral,0.0,Bank of Abyssinia,['Feature Requests'],"['update', 'simple', 'way', 'require', 'developer', 'option']",update simple way require developer option
579,"Stop telling me what to do with my phone, BOA. Why does your newly updated app keep asking me to disable the developer options? I’m not slowing down my phone just to use your God damn app. 🤮🤮🤮🤮",neutral,-0.009595959595959616,Bank of Abyssinia,"['Transaction Performance', 'Feature Requests']","['tell', 'phone', 'boa', 'update', 'app', 'ask', 'disable', 'developer', 'option', 'slow', 'phone', 'use', 'app']",stop tell phone boa newly update app ask disable developer option slow phone use god damn app
580,I'm living out of country how may I download and use mobile banking? It asks me the Ethiopia phone number and I can't receive text to confirm because I'm out side the country. So please lete know if I can use while I'm outside the country. Thanks,positive,0.1,Bank of Abyssinia,['Other'],"['live', 'country', 'download', 'use', 'mobile', 'banking', 'ask', 'ethiopia', 'phone', 'number', 'receive', 'text', 'confirm', 'country', 'lete', 'know', 'use', 'outside', 'country', 'thank']",live country download use mobile banking ask ethiopia phone number receive text confirm country lete know use outside country thank
581,Worest app,neutral,0.0,Bank of Abyssinia,['Other'],"['wor', 'app']",worest app
582,when u release update its always a problem,neutral,0.0,Dashen Bank,['Feature Requests'],"['release', 'update', 'problem']",u release update problem
583,primary choice,positive,0.4,Dashen Bank,['Other'],"['primary', 'choice']",primary choice
584,its use friendly,positive,0.375,Dashen Bank,['Other'],"['use', 'friendly']",use friendly
585,"The apk need time to open the passward page immediately , and lagging.",neutral,0.0,Dashen Bank,['Other'],"['need', 'time', 'open', 'passward', 'page', 'lag']",apk need time open passward page immediately lag
586,"this app is not good it's, access are limited and u guys are working only on it's graphics we need it for banking activities not for game. make it more active and better its dormant. i don't like it cbe is better than.",positive,0.06815476190476191,Dashen Bank,['Account Access Issues'],"['app', 'good', 'access', 'limit', 'guy', 'work', 'graphic', 'need', 'banking', 'activity', 'game', 'active', 'dormant']",app good access limited u guy work graphic need banking activity game active well dormant like cbe well
587,very smart App easy to use and friendly,positive,0.36230158730158735,Dashen Bank,['Other'],"['smart', 'app', 'easy', 'use', 'friendly']",smart app easy use friendly
588,Very exemplery App to other Bank Aps !,neutral,0.021875000000000006,Dashen Bank,['Other'],"['exemplery', 'bank', 'ap']",exemplery app bank aps
589,It Is An Amazing app,positive,0.6000000000000001,Dashen Bank,['Other'],"['amazing', 'app']",amazing app
590,"its fast and easy to communicate to the app and its available all area keep it up.i will make Happy for this application thank you dashen bank for your effort,commitment and dedication. i appricated your work.",positive,0.4583333333333333,Dashen Bank,['Other'],"['available', 'area', 'happy', 'application', 'thank', 'dashen', 'bank', 'effort', 'commitment', 'dedication', 'appricate', 'work']",fast easy communicate app available area happy application thank dashen bank effort commitment dedication appricate work
591,What do you care about my phone's settings? Who are you to tell me what to turn off and on? It is my phone after all. This *develoler option* thing will cost you a lot of users who are willing to leave the bank once and for all. Turn this thing off. 6 you fear this is a security issue fix your side not mine.,positive,0.25,Dashen Bank,['Feature Requests'],"['care', 'phone', 'setting', 'tell', 'turn', 'phone', 'develoler', 'option', 'thing', 'cost', 'lot', 'user', 'willing', 'leave', 'bank', 'turn', 'thing', 'fear', 'security', 'issue', 'fix']",care phone setting tell turn phone develoler option thing cost lot user willing leave bank turn thing fear security issue fix
592,Exceptional Product.,positive,0.6666666666666666,Dashen Bank,['Other'],"['exceptional', 'product']",exceptional product
593,very easy app,positive,0.5633333333333334,Dashen Bank,['Other'],"['easy', 'app']",easy app
594,"The Dashen Super App is very impressive. It is fast, easy to use, and provides smooth access to all essential banking services. Money transfer, bill payment, balance check, and other features work efficiently without issues. The design is clean and user-friendly. Great step forward in digital banking — keep up the good work, Dashen Bank!..",positive,0.3893939393939394,Dashen Bank,"['Account Access Issues', 'Transaction Performance', 'User Interface & Experience', 'Customer Support', 'Feature Requests']","['super', 'app', 'impressive', 'fast', 'easy', 'use', 'provide', 'smooth', 'access', 'essential', 'banking', 'service', 'money', 'transfer', 'bill', 'payment', 'balance', 'check', 'feature', 'work', 'issue', 'design', 'clean', 'user', 'friendly', 'great', 'step', 'digital', 'banking', 'good', 'work', 'bank']",dashen super app impressive fast easy use provide smooth access essential banking service money transfer bill payment balance check feature work efficiently issue design clean user friendly great step forward digital banking good work dashen bank
595,bill payment options are limited in this app please add ethio telecom bill electric bill etc.. instead of adding nonsense in banking app,negative,-0.07142857142857142,Dashen Bank,"['Transaction Performance', 'Feature Requests']","['bill', 'payment', 'option', 'limit', 'app', 'add', 'ethio', 'add', 'nonsense', 'banking', 'app']",bill payment option limit app add ethio telecom bill electric bill etc instead add nonsense banking app
596,"it's a really slow app, I'm not sure what the issue is. Even other bank transfers are not working",negative,-0.225,Dashen Bank,['Transaction Performance'],"['slow', 'app', 'sure', 'issue', 'bank', 'transfer', 'work']",slow app sure issue bank transfer work
597,always updating bad stability,negative,-0.6999999999999998,Dashen Bank,['Feature Requests'],"['update', 'bad', 'stability']",update bad stability
598,"it say's disable developer option, i disabled it but its not working still",negative,-0.2,Dashen Bank,['Feature Requests'],"['disable', 'developer', 'option', 'disable', 'work']",disable developer option disable work
599,with the super app evry thing i need is just a tap away,positive,0.3333333333333333,Dashen Bank,['Other'],"['evry', 'thing', 'need', 'tap']",super app evry thing need tap away
600,eyita tips,neutral,0.0,Dashen Bank,['Other'],['tip'],eyita tip
601,clear and presize,positive,0.10000000000000002,Dashen Bank,['Other'],['presize'],clear presize
602,smooth and easy!!!,positive,0.6231770833333334,Dashen Bank,['Other'],[],smooth easy
603,I have had an amazing experience with this app;ot os convenient and easy to use,positive,0.5166666666666667,Dashen Bank,['Other'],"['amazing', 'experience', 'convenient', 'easy', 'use']",amazing experience os convenient easy use
604,"All in One Super App with smooth navigation, transaction and lifestyle services",positive,0.3666666666666667,Dashen Bank,"['User Interface & Experience', 'Customer Support']","['smooth', 'navigation', 'service']",super app smooth navigation transaction lifestyle service
605,Very nice App.,positive,0.78,Dashen Bank,['Other'],"['nice', 'app']",nice app
606,system failure transfer to others account,negative,-0.3166666666666667,Dashen Bank,['Transaction Performance'],"['system', 'failure', 'transfer', 'account']",system failure transfer account
607,"Only the UI/UX is good, but it doesn't function properly. It's a shame that a leading tech bank has such an app. Amole is far better.",positive,0.21666666666666665,Dashen Bank,['Other'],"['good', 'function', 'shame', 'amole']",ui ux good function properly shame lead tech bank app amole far well
608,"excellent app. to use perfectlly to pay,transfer,tele airtime and so on.",positive,1.0,Dashen Bank,['Transaction Performance'],"['excellent', 'app', 'use', 'pay', 'transfer', 'airtime']",excellent app use perfectlly pay transfer tele airtime
609,wow dashen bank super app,positive,0.21666666666666667,Dashen Bank,['Other'],"['super', 'app']",wow dashen bank super app
