review_id,review_text,sentiment_label,sentiment_score,identified_theme(s)
656,"A true banking super app! The Dashen Super App combines great design, security, and an impressive range of features. Highly recommended for anyone looking for a complete digital banking experience.",positive,0.395,"User Interface & Experience, Feature Requests"
657,"​I appreciate that this app allowed me to access multiple services in one centralized place. Thank you, Dashen Bank!",neutral,0.0,"Account Access Issues, Customer Support"
658,"This app makes my day-to-day payments so easy. Everything works perfectly, and it saves me a lot of time.",positive,0.7166666666666667,Transaction Performance
659,It’s impressive how consistently the app is improving. I’ve been using it for months and they have improved a lot in terms of not only beauty but also performance wise.,positive,0.4875,Uncategorized
660,This app has replaced several others for me. It has everything I need in one place.,neutral,0.0,Uncategorized
661,"The app has evolved impressively over time. The latest release adds dark and light modes that enhance usability and design. It’s intuitive, modern, and clearly built with the user in mind — setting a new benchmark for digital banking.",positive,0.2732954545454545,Feature Requests
662,"Dashen superapp just keeps improving. The new theme options are beautiful, and the overall experience is faster and smoother than ever",positive,0.3287878787878788,"User Interface & Experience, Feature Requests"
663,I have been using this app for months and its easy to use and is user friendly thanks Dashen bank.,positive,0.3361111111111111,Uncategorized
664,"Finally, banking made simple! Everything I need is in one super app. A true game changer for managing my finances on the go.",positive,0.056666666666666664,Uncategorized
665,"I’ve been using the the App, and it’s been working really well for my daily transactions. Good work 👌",positive,0.3,Transaction Performance
666,"I appreciate how secure this app feels. Every transaction comes with confirmation, and I always get alerts immediately.",positive,0.4,Transaction Performance
667,I love the new dark theme it gives the app modern feel n make it more comfortable to use,positive,0.2643939393939394,Uncategorized
668,"This is amazing app, as it name ,truly supper.",positive,0.6000000000000001,Uncategorized
669,This is one of the most user friendly and impressive apps I have encountered in the banking sector,positive,0.625,Uncategorized
670,"Amazing UI and UX, the dark mode looks absolutely awesome!",positive,0.4833333333333334,User Interface & Experience
671,The updated design looks amazing. I really appreciate being able to switch between dark and light mode it’s a small change that makes a big difference!,positive,0.18571428571428575,Uncategorized
672,Astonishing interface with ease of access and complete performance,positive,0.3,"Account Access Issues, User Interface & Experience"
673,"I rarely leave reviews, but this app truly deserves one. It’s efficient, secure, and makes financial tasks effortless. Definitely a 5-star experience",positive,0.175,User Interface & Experience
674,stunning UI with reliable service!,positive,0.625,"User Interface & Experience, Customer Support"
675,"Super Up is the ultimate digital banking app, living up to its name with speed, efficiency, and innovation. Designed for a seamless experience, it offers lightning-fast transactions, top-tier security, and effortless financial management. With Super Up, banking has never been this smooth, smart, and super!",positive,0.18976190476190474,"Transaction Performance, User Interface & Experience"
676,"The UI is impressive, but adding an ATM withdrawal feature for cardless cash access would enhance functionality. This may require updates to the ATM system as well. Please consider this, dev team.",positive,1.0,"Account Access Issues, User Interface & Experience, Feature Requests"
677,convinent,neutral,0.0,Uncategorized
678,it is Excellent April jest continue more abeaten.....,positive,0.75,Uncategorized
679,abdrug bentahuuuu,neutral,0.0,Uncategorized
680,"Dashen SuperApp is the worst app for me because it consistently fails during transfers. When I try to send money, the transaction freezes for extended periods—sometimes a full day, and often two or three days or more. Crucially, the funds are neither delivered to the recipient nor immediately refunded to my account, which is incredibly frustrating and makes me feel like I've lost my money. The app urgently needs a technical update to ensure transactions process smoothly and reliably.",negative,-0.08124999999999998,Transaction Performance
681,Best application,positive,1.0,Uncategorized
682,easy,positive,0.43333333333333335,Uncategorized
683,lmo,neutral,0.0,Uncategorized
684,meseret birara,neutral,0.0,Uncategorized
685,it doesn't let me open my account,neutral,0.0,Uncategorized
686,it is the best,positive,1.0,Uncategorized
687,nice and best,positive,0.8,Uncategorized
688,Finish the app development fully before you give the final result. It's is very inconvenient and not that reliable at the moment.,negative,-0.39,Uncategorized
689,hayelu Beranu Bashre,neutral,0.0,Uncategorized
690,👎👎👎👎👎👎👎👎 connection not fast,negative,-0.1,Uncategorized
691,"@Shewangizaw L. As a heavy user of the app , the issue you raised around resetting pass pin concerned me and gave it a try and found it to be safe. Basically the app will do two things: verifies one using an otp and then requires an in-person visit to bank's physical branch for final verification after resetting the password. Therefore, safe to use! I wish ""i""nformational tip was added around the reset button. Could not attach screenshot.",positive,0.185,"Account Access Issues, Feature Requests"
692,for dashen bankk it is best app so why your bank onlyu one one app for mobile banking that means superr app,positive,1.0,Uncategorized
693,tadesa melka tulluu,neutral,0.0,Uncategorized
694,I can't open virtual account.I have been trying it for about 3 days still no resolve.,neutral,0.0,Uncategorized
695,App is passive when compare to Amole it takes 3-5 seconds to open and i cannot refresh transactions what i did.,neutral,0.0,Transaction Performance
696,withdraw,neutral,0.0,Uncategorized
697,It takes gazillion years to open 😶,neutral,0.0,Uncategorized
698,this app is outstanding,positive,0.5,Uncategorized
699,totally bad,negative,-0.6999999999999998,Uncategorized
700,I really appreciate but we can't use it if don't have balance or data access,positive,0.2,Account Access Issues
701,it fast service,positive,0.2,Customer Support
702,"Good improvements after the Sep 25, 2025 update.",positive,0.7,Uncategorized
703,I have one issue though what if the mobile phone with the sim is stolen and have no pattern or pin. The app allows to reset the pin directly without 2FA like finger print just by sending sms. which is a big gap. It should be addressed I didn't expect but it does and no trust at all.,neutral,0.05,Uncategorized
704,gooe,neutral,0.0,Uncategorized
705,Dashen super app is the best all ethiopian banks keep it,positive,0.6666666666666666,Uncategorized
706,cool app,positive,0.35,Uncategorized
707,App That makes cashless society in our century and Easy to use.,positive,0.43333333333333335,Uncategorized
708,tadass,neutral,0.0,Uncategorized
709,It is an amazing app and all in one,positive,0.6000000000000001,Uncategorized
710,i dont like it,neutral,0.0,Uncategorized
711,Dashen is the Future,neutral,0.0,Uncategorized
712,the best version in 🇪🇹,positive,1.0,Uncategorized
713,"its amazing app, visually stunning",positive,0.55,Uncategorized
714,"Updates every time 🥲, when it's updated, it doesn't work at all. 😭",neutral,0.0,Uncategorized
715,the best app from other dashen is unique its fast app ever i had in my life,positive,0.3625,Uncategorized
716,I love the new user interface,positive,0.3181818181818182,User Interface & Experience
717,"Appreciated, Always one step ahead!",positive,0.25,Uncategorized
718,The app stops working whenever there is an update unless you update the app. But it is better if it kept working on and updating should be optional.,positive,0.5,Uncategorized
719,"This is the first time i have experienced this much cool app out of all the other mobile banking platforms, im genuinely happy to see this kind of app here, tnx",positive,0.44583333333333336,User Interface & Experience
720,it can't do without data or wifi,neutral,0.0,Uncategorized
721,"The best UI banking app from all those I used, other Ethiopian banks I used have a really old UI. This is very neat and easy to use. Also so reliable.",positive,0.32166666666666666,User Interface & Experience
722,So nice !,positive,0.75,Uncategorized
723,What's the problem with this app's that asking for updates on a daily basis?,neutral,0.0,Uncategorized
724,"Wow, I really loved the new UI/UX! Great job, Dashen Bank! You guys are the best mobile banking in Ethiopia.",positive,0.594090909090909,User Interface & Experience
725,excellent UI improvement 💯💯,positive,1.0,User Interface & Experience
726,one of the best app in Ethiopia .,positive,1.0,Uncategorized
727,it is good but some times says duplicate transaction why? and text,positive,0.7,Transaction Performance
728,The worst app. It needs updating everyday. Ouch 🤕,negative,-0.6,Uncategorized
729,safe and secure,positive,0.45,Uncategorized
730,"is not working right now with snmsung galaxy f15, please help me",positive,0.2857142857142857,Customer Support
731,Your staffs are really hardworking but the app is not like your employees,positive,0.2,Uncategorized
732,total,neutral,0.0,Uncategorized
733,dashen super app is the best,positive,0.6666666666666666,Uncategorized
734,zero sezzs55sየየወደሠራዊቱ ደየእያቻቻሉ ሐየየመንደ ደም የሰው የየመን የሰው ።ደም ሐማሚጀየየ,neutral,0.0,Uncategorized
735,not werke,neutral,0.0,Uncategorized
736,what happened to dashen bank? this is by far the worst banking app. extremely slow when it works and is out of service all the time,negative,-0.4000000000000001,"Transaction Performance, Customer Support"
737,simple and easy to use,positive,0.21666666666666667,Uncategorized
738,meke,neutral,0.0,Uncategorized
739,"not a great app compared to the others ,It freezes randomly ,Takes a lot to load ,and a lot of errors while sending money ,I stopped using it",negative,-0.45,Uncategorized
740,bad specialy at weekends,negative,-0.6999999999999998,Uncategorized
741,"I am very disappointed with the Dashin Bank Super App. The app does not allow me to withdraw 50 birr or can't transfer money and even I can't use it to buy airtime. This makes me feel like my 50 birr is no longer my money, but the bank’s money, since I cannot access or use it freely. According to the National Bank of Ethiopia (NBE), the rule is that 100 birr is not withdrawable, but it can be used to buy airtime or transferred to friends. Dashin Bank’s restriction goes beyond this rule and unfa",negative,-0.0805555555555556,"Account Access Issues, Transaction Performance"
742,It is good apps but it needs strong network,positive,0.5666666666666667,Uncategorized
743,The app doesn't allow to switch between accounts. Why is it not possible to use two accounts on the same app even if the accounts have been opened at different branch?,neutral,0.0,Uncategorized
744,lacag inaad amaahisan somalida maxaad ku diiden,neutral,0.0,Uncategorized
745,Dashin mobile banking is become worest app like others Ethiopian bank apps. Amole was the best app ever I used. It was so flexible & reliable to use. and the best app user can login with new device without go to bank physically.,positive,0.5340909090909091,Account Access Issues
746,"The app has potential, but the QR payment feature is disappointing. The scanner doesn’t work, and even though there’s an option to select a QR code from the gallery, it doesn’t function either. This makes paying with QR codes almost impossible. Fixing this would really improve the app.",negative,-0.26666666666666666,"Transaction Performance, Feature Requests"
747,"very slow and failed transaction multiple times, previous app was much better!!",negative,-0.05508333333333337,Transaction Performance
748,"""super Idiot app"" 1.it forced me to off many of my phone settings like developers option. 2.Never works fastly. 3.It needs multiple click. 4. Doesn't notify if received money & many many more *** The worst mobile app ever expanded***",neutral,0.043333333333333314,Feature Requests
749,dashin bank,neutral,0.0,Uncategorized
750,muhaammad bakko,neutral,0.0,Uncategorized
751,goog,neutral,0.0,Uncategorized
752,un functional app,neutral,0.0,Uncategorized
753,trnes far,positive,0.1,Uncategorized
754,shimalis,neutral,0.0,Uncategorized
755,excellent mobile banking digital,positive,0.5,Uncategorized
756,"Excellent, and it's truly a super app!",positive,0.7083333333333333,Uncategorized
757,can't access as will if it's super and can't even access the service when you need it's a big failure,neutral,0.005555555555555536,"Account Access Issues, Customer Support"
758,seche,neutral,0.0,Uncategorized
759,very fast bank,positive,0.26,Uncategorized
760,good and well,positive,0.7,Uncategorized
761,what a bank it is,neutral,0.0,Uncategorized
762,Dashen Super App contains extended selections for customers and can be easily accessible and also friendly to use.,positive,0.3611111111111111,Uncategorized
763,nic,neutral,0.0,Uncategorized
764,easy to use and the best one,positive,0.7166666666666667,Uncategorized
765,it is totally work of failure. I personally prefer dashen amole instead of this super dull app.,negative,-0.055000000000000014,Uncategorized
766,The worst banking app in Ethiopia. It forces you to change your PIN every three months.,negative,-1.0,Uncategorized
767,best but USSD is necessary,positive,0.5,Uncategorized
768,"one step forward, Ethiopian bank and e commerce industry",neutral,0.0,Uncategorized
769,still it's essay for user,neutral,0.0,Uncategorized
770,"Great app, unfortunately I struggle to use it from outside Ethiopia. It tells me ""VPN enabled please disable VPN to continue using the app"". And that's happening without any VPN enabled. I think I will need to switch back to CBE because I need access to my bank account globally.",positive,0.06000000000000001,Account Access Issues
771,"It was easy enough before. but now it won't even open , why? pls help if possible. The email address you provided under the App support also can't be found by Gmail. pls respond.",positive,0.10833333333333334,Customer Support
772,"There are plenty of features missed e. g electricity bill, water bill payments",neutral,0.0,"Transaction Performance, Feature Requests"
773,great 👍 app,positive,0.8,Uncategorized
774,"its a very low quality and slow application, very unreliable in times of need",neutral,-0.03333333333333335,Transaction Performance
775,very poor and time taking to use,negative,-0.52,Uncategorized
776,it is the best app ever i have seen Dashen bank always one step a head!!!!,positive,1.0,Uncategorized
777,the new version is so good I like it,positive,0.41818181818181815,Uncategorized
778,good job my dashen super app,positive,0.5166666666666666,Uncategorized
779,Some connection issues,neutral,0.0,Uncategorized
780,verry slow app 🤢,negative,-0.30000000000000004,Transaction Performance
781,best bauget app,positive,1.0,Uncategorized
782,its good but he said uptede me 😠🤕,positive,0.7,Uncategorized
783,network issue,neutral,0.0,Uncategorized
784,fast and easy to use great App.,positive,0.4777777777777778,Uncategorized
785,Best Performing and Fast Financial app,positive,0.39999999999999997,Uncategorized
786,well done keep it up,neutral,0.0,Uncategorized
787,good but it takes forever to load,positive,0.7,Uncategorized
788,"It's very good, but there are some things that need to be improved by (speed & receipt view) to be competitive with the companies in the country, i.e.cbe&telebirr.",positive,0.9099999999999999,Uncategorized
789,my favorite 💗💗💗,positive,0.5,Uncategorized
790,"This is boring Mobile banking app, it is not work properly .so slow!",negative,-0.4583333333333333,Transaction Performance
791,"improve the app, please. it is not working. It says response timeout",neutral,0.0,Customer Support
792,modern perfect app interface with the best banking tools 👏,positive,0.7333333333333334,User Interface & Experience
793,when i tried to open the app it re-downloading something big 3GB 4GB size and after 3 hours late it will open. it's my experience Very worst app it isn't lite app not works in every situation of networks.,negative,-0.26,User Interface & Experience
794,"poor, glitch stack",negative,-0.4,Uncategorized
795,slowest banking app ever used,neutral,0.0,Transaction Performance
796,Dashen Bank super app is the best app,positive,0.6666666666666666,Uncategorized
797,would most likely rate it even less but it does have it's perks. But for the most part the whole app is filled with bugs and it stops being responsive almost everytime. Besides some new features and the new UI design I most definitely prefer the old amole Version. either fix this mess or bring back Amole,positive,0.16392773892773896,"User Interface & Experience, Feature Requests"
798,sometimes is not working to be honest,positive,0.6,Uncategorized
799,Why isn't this app working?,neutral,0.0,Uncategorized
800,network error,neutral,0.0,Uncategorized
801,fast,positive,0.2,Uncategorized
802,100 good,positive,0.7,Uncategorized
803,It stop working most of the time.,positive,0.5,Uncategorized
804,i were smothely using the app for the last 5 month but somehow its not working to now so what shall i do it becames like i can open the app even i can't open it if u have solution's pls help me kindly tnx,positive,0.15,Customer Support
805,"Simple for usage and well designed, attractive in its visual design, ""Always One Step Ahead""",positive,0.26666666666666666,Uncategorized
806,amazing product,positive,0.6000000000000001,Uncategorized
807,"this app is not good and compatible with other Ethiopian bank apps, it is not fast, is stacks sometimes ,even some days it stops working at all.",negative,-0.19166666666666665,Uncategorized
808,like it,neutral,0.0,Uncategorized
809,Great always one step ahead and most reliable bank,positive,0.65,Uncategorized
810,u need to start cash out service,neutral,0.0,Customer Support
811,all in one super app,positive,0.3333333333333333,Uncategorized
812,Fayla,neutral,0.0,Uncategorized
813,"The app even in its' first phase is too far one step booster that enables a user to perform a seamless Banking service with multi step security features at his/her comfort zone. It really assured that Dashen Bank is living the Logo ""ALWAYS ONE STEP AHEAD""",positive,0.16249999999999998,"Customer Support, Feature Requests"
814,ይሄ App ደስ ይላል ሁላችሁም አውርዱት እላለሁ🤭,neutral,0.0,Uncategorized
815,"Best App .. Good job, Dashen Bank",positive,0.85,Uncategorized
816,Excellent App ...,positive,1.0,Uncategorized
817,the worst app I have ever seen,negative,-1.0,Uncategorized
818,very good compared to Amole!,positive,1.0,Uncategorized
819,"while it's very secure, it is very slower than other mobile banking apps. it is very lazy app!",neutral,0.04718749999999999,Transaction Performance
820,Great application,positive,0.8,Uncategorized
821,I am entreated app.,neutral,0.0,Uncategorized
822,Cannot list the number of bugs with this pile of human waste. The absolute worst banking app I have ever used. 50 steps backwards. DO NOT RECOMMEND.,negative,-0.25,Uncategorized
823,best app with best bank,positive,1.0,Uncategorized
824,alway slow loading,negative,-0.30000000000000004,Transaction Performance
825,"worst app ever and by any chance your account is deactivated, you are doomed",negative,-1.0,Uncategorized
826,Ethiopian amazing`s Dashen Bank🤝👌,neutral,0.0,Uncategorized
827,"It's an unpredictable app, I can't make transactions, and now I can't even get the OTP! So it's going from bad to worse! Thank goodness the Amole Dashen app still exists.",negative,-0.4694444444444444,"Account Access Issues, Transaction Performance"
828,nice app but limit up to max 600000,positive,0.6,Uncategorized
829,Super,positive,0.3333333333333333,Uncategorized
830,"I would be happy if I got a withdraw system in the application. Otherwise, everything is fine for me",positive,0.6083333333333334,Uncategorized
831,nice app but transaction limet not enough,positive,0.3,Transaction Performance
832,"It's an amazing application to use bank transactions in Ethiopia and it's so friendly btw, but need to ck that account link when we lost our mobile it's ver difficult to link up for the next one pls ck",positive,0.11875000000000002,Transaction Performance
833,Dashen Bank My Choice🇪🇹✌️💫,neutral,0.0,Uncategorized
834,very simple and user friendly app Thank you Dashen Bank,positive,0.1875,Uncategorized
835,very good .,positive,0.9099999999999999,Uncategorized
836,I like this mobile banking app very much. Overall user interface and navigation is awesome. But it lacks instant response when someone deposit or withdraw money.,positive,0.3333333333333333,"User Interface & Experience, Customer Support"
837,gadaa,neutral,0.0,Uncategorized
838,Massive upgrade from the Amole app.,neutral,0.0,Uncategorized
839,very good for this app,positive,0.9099999999999999,Uncategorized
840,top,positive,0.5,Uncategorized
841,this app better than Amole . but the biometric on new update doesn't work,positive,0.3181818181818182,Uncategorized
842,wow to it saff and this app,positive,0.1,Uncategorized
843,it too slow,negative,-0.30000000000000004,Transaction Performance
844,useless app ever loading take long,negative,-0.275,Uncategorized
845,"Game changer app! Dashen Bank Super App is fast, secure, and easy to use. The three-click payment makes sending money super quick, and the QR code payment is perfect for cashless shopping. I also love the biometric login and easy airtime and bill payments. Everything I need is in one place. Dashen Bank has really raised the bar for digital banking in Ethiopia. Highly recommended!",positive,0.2974358974358975,"Account Access Issues, Transaction Performance"
846,very useful App,positive,0.39,Uncategorized
847,"Simple, robust features? Yes, please! But the endless loading screen killed the fun—I couldn’t use it for days. Fix the glitch, and I’ll yeet a higher rating!",neutral,-0.0031250000000000028,Feature Requests
848,Wawww,neutral,0.0,Uncategorized
849,its best,positive,1.0,Uncategorized
850,it is not as good as to the other mobile bank app.,positive,0.2875,Uncategorized
851,"The best of best is now arrived **Empowering Your Financial Freedom** ""Experience seamless banking at your fingertips with Dashen Bank. Empowering your financial freedom, anytime, anywhere!"" **Innovation Meets Convenience** ""Dashen Bank Mobile Banking: Where innovation meets convenience. **Secure and Reliable** ""Bank with confidence",positive,0.4166666666666667,User Interface & Experience
852,Nothing is changed in the updated version. You have been collecting comments but where is the feed back you improved in this version. superapp is mot functioning today.,neutral,0.0,Uncategorized
853,The best app ever in finance sector,positive,1.0,Uncategorized
854,Its good app than other compitators but it confuse when we transfer it needs OTP and PIN most user inter their pin instead of OTP we know the litrecy level of our society so if it is device based i dont know the needs of OTP so please try to fix,positive,0.35833333333333334,"Account Access Issues, Transaction Performance"
855,dashen bank or dashen super app?,positive,0.3333333333333333,Uncategorized
856,wowwwe app,neutral,0.0,Uncategorized
857,"Transferring to other bank accounts is a hastle and inconvenient .Get used to seeing "" please try again """,negative,-0.3625,Transaction Performance
858,always lagging,neutral,0.0,Uncategorized
859,Amazing Application...,positive,0.6000000000000001,Uncategorized
860,"Dashen bank app is very good, but sometimes it is not working well",positive,0.9099999999999999,Uncategorized
861,its my choice,neutral,0.0,Uncategorized
862,wow apo,positive,0.1,Uncategorized
863,awesome app keep going,positive,1.0,Uncategorized
864,"It grows ethiopian digital banking step ahead.All fetures in one,simple fast and convince.",positive,0.1,Uncategorized
865,Game changer,negative,-0.4,Uncategorized
866,Totally amazing,positive,0.6000000000000001,Uncategorized
867,what a helpful app!!!!,neutral,0.0,Uncategorized
